anime_id,title,type,status,episodes,duration_min,total_hours,start_date,end_date,year,decade,season,score,members_scored,rank,age_rating,main_studio,studio_group,genre_count,primary_genre,score_band,popularity_tier,is_scored
44086,Prayer X,Music,Finished Airing,1,3.0,0.05,2018-08-06,,2018,2010s,Summer,7.03,1570,,PG-13,PERIMETRON,Others,1,Avant Garde,Very Good,Moderate (1K-10K),Scored
5279,Sekirei: Hajimete no Otsukai,Special,Finished Airing,1,10.0,0.17,2009-03-25,,2009,2000s,Spring,7.03,31678,4312,R+,Seven Arcs,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
27441,Show By Rock!!,TV,Finished Airing,12,24.0,4.8,2015-04-05,2015-06-21,2015,2010s,Spring,7.03,29079,4313,PG-13,Bones,Bones,2,Comedy,Very Good,Popular (10K-100K),Scored
39292,Princess Connect! Re:Dive,TV,Finished Airing,13,23.0,4.98,2020-04-07,2020-06-30,2020,2020s,Spring,7.03,129419,4309,PG-13,CygamesPictures,Others,4,Adventure,Very Good,Blockbuster (100K+),Scored
1261,Samurai Pizza Cats,TV,Finished Airing,54,24.0,21.6,1990-02-01,1991-02-12,1990,1990s,Winter,7.03,6381,4299,G,Tatsunoko Production,Tatsunoko Production,3,Action,Very Good,Moderate (1K-10K),Scored
3946,Chie the Brat,Movie,Finished Airing,1,109.0,1.82,1981-04-11,,1981,1980s,Spring,7.03,2017,4296,PG-13,Tokyo Movie Shinsha,Others,2,Comedy,Very Good,Moderate (1K-10K),Scored
18745,Chihayafuru 2 OVA,OVA,Finished Airing,1,22.0,0.37,2013-09-13,,2013,2010s,Fall,7.03,21645,4286,PG-13,Madhouse,Madhouse,1,Comedy,Very Good,Popular (10K-100K),Scored
3738,Usavich II,TV,Finished Airing,13,1.0,0.22,2007-10-08,2008-01-15,2007,2000s,Fall,7.03,3279,4320,PG-13,Kanaban Graphics,Others,2,Adventure,Very Good,Moderate (1K-10K),Scored
1014,Sugar: A Little Snow Fairy Summer Special,TV Special,Finished Airing,2,24.0,0.8,2003-08-21,2003-08-28,2003,2000s,Summer,7.03,2472,4286,G,J.C.Staff,J.C.Staff,2,Comedy,Very Good,Moderate (1K-10K),Scored
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Movie,Finished Airing,1,93.0,1.55,1993-07-24,,1993,1990s,Summer,7.03,6269,4287,G,Shin-Ei Animation,Shin-Ei Animation,3,Action,Very Good,Moderate (1K-10K),Scored
872,Tweeny Witches,TV,Finished Airing,40,9.0,6.0,2004-04-09,2005-03-04,2004,2000s,Spring,7.03,7120,4303,PG-13,Studio 4°C,Others,3,Adventure,Very Good,Moderate (1K-10K),Scored
17247,Unbreakable Machine-Doll,TV,Finished Airing,12,23.0,4.6,2013-10-07,2013-12-23,2013,2010s,Fall,7.03,160921,4301,R+,Lerche,Others,3,Action,Very Good,Blockbuster (100K+),Scored
49285,Waccha PriMagi!,TV,Finished Airing,51,24.0,20.4,2021-10-03,2022-10-09,2021,2020s,Fall,7.03,1270,4323,G,Tatsunoko Production,Tatsunoko Production,0,Unknown,Very Good,Moderate (1K-10K),Scored
2668,Doraemon the Movie: Nobita Drifts in the Universe,Movie,Finished Airing,1,93.0,1.55,1999-03-06,,1999,1990s,Spring,7.03,3413,4289,PG,Shin-Ei Animation,Shin-Ei Animation,4,Adventure,Very Good,Moderate (1K-10K),Scored
13839,Detective Conan OVA 12: The Miracle of Excalibur,OVA,Finished Airing,1,29.0,0.48,2012-05-24,,2012,2010s,Spring,7.03,5553,4304,PG-13,TMS Entertainment,TMS Entertainment,3,Comedy,Very Good,Moderate (1K-10K),Scored
12079,Black★Rock Shooter,Music,Finished Airing,1,4.0,0.07,2008-06-13,,2008,2000s,Summer,7.03,34508,,PG-13,Unknown,Others,2,Action,Very Good,Popular (10K-100K),Scored
367,Akazukin Chacha OVA,OVA,Finished Airing,3,24.0,1.2,1995-12-06,1996-03-06,1995,1990s,Winter,7.03,1130,4280,G,Gallop,Others,2,Comedy,Very Good,Moderate (1K-10K),Scored
25389,Dragon Ball Z: Resurrection 'F',Movie,Finished Airing,1,107.0,1.78,2015-04-18,,2015,2010s,Spring,7.03,129922,4290,PG-13,Toei Animation,Toei Animation,4,Action,Very Good,Blockbuster (100K+),Scored
37302,Kemurikusa (TV),TV,Finished Airing,12,23.0,4.6,2019-01-09,2019-03-27,2019,2010s,Winter,7.03,10859,4297,PG-13,Yaoyorozu,Others,2,Fantasy,Very Good,Popular (10K-100K),Scored
25157,Trinity Seven,TV,Finished Airing,12,24.0,4.8,2014-10-08,2014-12-24,2014,2010s,Fall,7.03,477982,4318,PG-13,Seven Arcs Pictures,Others,5,Action,Very Good,Blockbuster (100K+),Scored
760,TenjhoTenge: The Past Chapter,OVA,Finished Airing,1,92.0,1.53,2005-03-30,,2005,2000s,Spring,7.03,10439,4316,R,Madhouse,Madhouse,3,Action,Very Good,Popular (10K-100K),Scored
2170,Sousei no Aquarion OVA,OVA,Finished Airing,2,54.0,1.8,2007-05-25,2007-11-22,2007,2000s,Spring,7.03,4779,4315,R+,Satelight,Others,4,Action,Very Good,Moderate (1K-10K),Scored
34019,Tsugumomo,TV,Finished Airing,12,23.0,4.6,2017-04-02,2017-06-18,2017,2010s,Spring,7.03,84547,4319,R+,Zero-G,Others,4,Action,Very Good,Popular (10K-100K),Scored
1205,A Traveller's Diary,ONA,Finished Airing,6,3.0,0.3,2003-03-19,2003-06-04,2003,2000s,Spring,7.03,12314,4281,G,Unknown,Others,2,Adventure,Very Good,Popular (10K-100K),Scored
9539,Cardfight!! Vanguard,TV,Finished Airing,65,24.0,26.0,2011-01-08,2012-03-31,2011,2010s,Winter,7.03,27892,4285,PG-13,TMS Entertainment,TMS Entertainment,1,Action,Very Good,Popular (10K-100K),Scored
51064,Black Summoner,TV,Finished Airing,12,23.0,4.6,2022-07-09,2022-09-24,2022,2020s,Summer,7.03,136209,4299,PG-13,Satelight,Others,3,Action,Very Good,Blockbuster (100K+),Scored
59181,Caged Character,ONA,Finished Airing,16,17.0,4.53,2024-08-06,2024-11-12,2024,2020s,Summer,7.02,185,4365,PG-13,Paper Animation,Others,3,Comedy,Very Good,Niche (<1K),Scored
58074,Bleeding Hearts,Music,Finished Airing,1,4.0,0.07,2023-08-28,,2023,2020s,Summer,7.02,400,,PG-13,Unknown,Others,0,Unknown,Very Good,Niche (<1K),Scored
56787,Shaonian Ge Xing: Haiwai Xianshan Pian,ONA,Finished Airing,26,19.0,8.23,2023-10-25,2024-04-10,2023,2020s,Fall,7.02,161,4327,PG-13,CG Year,Others,3,Action,Very Good,Niche (<1K),Scored
56146,Good Night World,ONA,Finished Airing,12,24.0,4.8,2023-10-12,,2023,2020s,Fall,7.02,25705,4350,R,NAZ,Others,2,Drama,Very Good,Popular (10K-100K),Scored
55150,The Do-Over Damsel Conquers The Dragon Emperor,TV,Finished Airing,12,23.0,4.6,2024-10-09,2024-12-25,2024,2020s,Fall,7.02,37874,4336,PG-13,J.C.Staff,J.C.Staff,3,Comedy,Very Good,Popular (10K-100K),Scored
54122,Kaina of the Great Snow Sea: Star Sage,Movie,Finished Airing,1,99.0,1.65,2023-10-13,,2023,2020s,Fall,7.02,3407,4369,PG-13,Polygon Pictures,Others,3,Adventure,Very Good,Moderate (1K-10K),Scored
53050,Rent-a-Girlfriend Season 3,TV,Finished Airing,12,23.0,4.6,2023-07-08,2023-09-30,2023,2020s,Summer,7.02,91309,4358,PG-13,TMS Entertainment,TMS Entertainment,2,Comedy,Very Good,Popular (10K-100K),Scored
32094,Reikenzan: Hoshikuzu-tachi no Utage,TV,Finished Airing,12,24.0,4.8,2016-01-09,2016-03-26,2016,2010s,Winter,7.02,38452,4373,PG-13,Studio Deen,Studio Deen,2,Comedy,Very Good,Popular (10K-100K),Scored
16982,Hayate the Combat Butler! Cuties,TV,Finished Airing,12,24.0,4.8,2013-04-09,2013-07-02,2013,2010s,Spring,7.02,20686,4352,PG-13,Manglobe,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
12119,A Summer-Colored Miracle,TV,Finished Airing,12,24.0,4.8,2012-04-06,2012-06-29,2012,2010s,Spring,7.02,16180,4368,PG-13,Sunrise,Sunrise,2,Slice of Life,Very Good,Popular (10K-100K),Scored
36342,Full Metal Panic! Movie 1: Boy Meets Girl,Movie,Finished Airing,1,120.0,2.0,2017-11-25,,2017,2010s,Fall,7.02,1793,4346,R,Gonzo,Others,3,Action,Very Good,Moderate (1K-10K),Scored
36344,Full Metal Panic! Movie 3: Into the Blue,Movie,Finished Airing,1,120.0,2.0,2018-01-20,,2018,2010s,Winter,7.02,1598,4347,R,Gonzo,Others,3,Action,Very Good,Moderate (1K-10K),Scored
10507,Inazuma Eleven Go,TV,Finished Airing,47,24.0,18.8,2011-05-04,2012-04-11,2011,2010s,Spring,7.02,54521,4357,G,OLM,OLM,1,Sports,Very Good,Popular (10K-100K),Scored
35540,Slow Start,TV,Finished Airing,12,23.0,4.6,2018-01-07,2018-03-25,2018,2010s,Winter,7.02,30580,4328,PG-13,CloverWorks,Others,1,Comedy,Very Good,Popular (10K-100K),Scored
6379,Kyou no 5 no 2 (TV): Takarabako,OVA,Finished Airing,1,28.0,0.47,2009-10-06,,2009,2000s,Fall,7.02,3791,4364,PG-13,Xebec,Others,2,Comedy,Very Good,Moderate (1K-10K),Scored
34389,Koro Sensei Quest!,ONA,Finished Airing,12,10.0,2.0,2016-12-23,2017-03-10,2016,2010s,Winter,7.02,27152,4363,PG-13,Lerche,Others,1,Comedy,Very Good,Popular (10K-100K),Scored
39995,Super Senko-san Time Episode 12,Special,Finished Airing,1,1.0,0.02,2019-09-25,,2019,2010s,Fall,7.02,4572,4330,PG-13,Doga Kobo,Others,2,Comedy,Very Good,Moderate (1K-10K),Scored
32086,Blame!: The Movie,Movie,Finished Airing,1,105.0,1.75,2017-05-20,,2017,2010s,Spring,7.02,61979,4340,PG-13,Polygon Pictures,Others,4,Action,Very Good,Popular (10K-100K),Scored
31405,Joker Game,TV,Finished Airing,12,23.0,4.6,2016-04-05,2016-06-21,2016,2010s,Spring,7.02,90472,4357,R,Production I.G,Production I.G,3,Drama,Very Good,Popular (10K-100K),Scored
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,Movie,Finished Airing,1,56.0,0.93,2015-08-22,,2015,2010s,Summer,7.02,1407,4337,PG,Bandai Namco Pictures,Others,0,Unknown,Very Good,Moderate (1K-10K),Scored
3121,Kodomo no Jikan OVA,OVA,Finished Airing,3,24.0,1.2,2007-09-11,2011-01-21,2007,2000s,Fall,7.02,17058,4362,R+,Diomedéa,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
42176,Huyao Xiao Hongniang: Jin Chenxi,ONA,Finished Airing,10,18.0,3.0,2020-06-19,2020-08-14,2020,2020s,Summer,7.02,802,4354,PG-13,Haoliners Animation League,Others,4,Comedy,Very Good,Niche (<1K),Scored
27899,Tokyo Ghoul √A,TV,Finished Airing,12,24.0,4.8,2015-01-09,2015-03-27,2015,2010s,Winter,7.02,1240451,4333,R,Pierrot,Pierrot,4,Action,Very Good,Blockbuster (100K+),Scored
27567,Fushigi Yuugi Special: Watase Yuu Selection,Special,Finished Airing,2,2.0,0.07,1996-07-25,,1996,1990s,Summer,7.02,1024,4347,PG,Pierrot,Pierrot,1,Comedy,Very Good,Moderate (1K-10K),Scored
7081,LBX: Little Battlers eXperience,TV,Finished Airing,44,23.0,16.87,2011-03-02,2012-01-11,2011,2010s,Spring,7.02,5138,4343,G,OLM,OLM,1,Action,Very Good,Moderate (1K-10K),Scored
2084,NG Knight Ramune & 40,TV,Finished Airing,38,22.0,13.93,1990-04-06,1991-01-04,1990,1990s,Spring,7.02,1580,4369,PG-13,Ashi Productions,Others,4,Action,Very Good,Moderate (1K-10K),Scored
24727,Baka and Test - Summon the Beasts: Magical Hideyoshi Hideyoshi,Special,Finished Airing,1,3.0,0.05,2011-10-26,,2011,2010s,Fall,7.02,11001,4339,PG-13,SILVER LINK.,Others,1,Comedy,Very Good,Popular (10K-100K),Scored
23043,Re Boot,Music,Finished Airing,1,4.0,0.07,2012-12-13,,2012,2010s,Winter,7.02,2626,,G,Unknown,Others,2,Drama,Very Good,Moderate (1K-10K),Scored
21851,Tesagure! Bukatsumono Encore,TV,Finished Airing,12,11.0,2.2,2014-01-12,2014-03-30,2014,2010s,Winter,7.02,1675,4332,PG-13,Yaoyorozu,Others,1,Comedy,Very Good,Moderate (1K-10K),Scored
4896,Umineko: When They Cry,TV,Finished Airing,26,23.0,9.97,2009-07-02,2009-12-24,2009,2000s,Summer,7.02,94603,4334,R,Studio Deen,Studio Deen,4,Horror,Very Good,Popular (10K-100K),Scored
47044,Xing Wushen Jue,ONA,Finished Airing,40,7.0,4.67,2021-01-28,2021-05-30,2021,2020s,Winter,7.02,876,4335,PG-13,Ruo Hong Culture,Others,2,Action,Very Good,Niche (<1K),Scored
4195,Kodomo no Jikan Ni Gakki,OVA,Finished Airing,3,23.0,1.15,2009-02-20,2009-07-24,2009,2000s,Winter,7.02,17660,4360,R,Diomedéa,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
17917,Danball Senki Wars,TV,Finished Airing,37,23.0,14.18,2013-04-03,2013-12-25,2013,2010s,Spring,7.02,2474,4344,G,OLM,OLM,1,Action,Very Good,Moderate (1K-10K),Scored
3222,Kiddy Grade: Maelstrom,Movie,Finished Airing,1,80.0,1.33,2007-06-23,,2007,2000s,Summer,7.02,1667,4360,PG-13,Gonzo,Others,2,Action,Very Good,Moderate (1K-10K),Scored
2815,Ox Tales,TV,Finished Airing,52,24.0,20.8,1987-04-07,1988-03-29,1987,1980s,Spring,7.02,911,4349,G,Telescreen,Others,1,Comedy,Very Good,Niche (<1K),Scored
729,Sunny Ryoko,TV,Finished Airing,48,25.0,20.0,1987-03-29,1988-03-20,1987,1980s,Spring,7.02,1501,4354,PG-13,Group TAC,Others,3,Comedy,Very Good,Moderate (1K-10K),Scored
629,Magic User's Club OVA,OVA,Finished Airing,6,27.0,2.7,1996-05-25,1997-10-25,1996,1990s,Spring,7.02,4643,4366,PG-13,Triangle Staff,Others,4,Comedy,Very Good,Moderate (1K-10K),Scored
14027,Haganai: A Round-Robin Story's Ending Is Way Extreme,OVA,Finished Airing,1,24.0,0.4,2012-09-26,,2012,2010s,Fall,7.02,66058,4341,R+,AIC Build,Others,3,Comedy,Very Good,Popular (10K-100K),Scored
13183,Fate/Zero Remix,TV Special,Finished Airing,2,23.0,0.77,2012-03-25,2012-04-01,2012,2010s,Spring,7.02,8596,4345,R,ufotable,Others,2,Action,Very Good,Moderate (1K-10K),Scored
4156,Strawberry Marshmallow Prologue,Special,Finished Airing,1,4.0,0.07,2005-06-08,,2005,2000s,Summer,7.02,9131,4355,PG-13,Daume,Others,1,Comedy,Very Good,Moderate (1K-10K),Scored
2124,Code Geass: Lelouch of the Rebellion Recaps,TV Special,Finished Airing,2,24.0,0.8,2006-12-01,2007-02-16,2006,2000s,Winter,7.02,16528,4342,PG-13,Sunrise,Sunrise,1,Action,Very Good,Popular (10K-100K),Scored
2011,You're Under Arrest Mini Specials,TV,Finished Airing,20,8.0,2.67,1999-03-30,1999-04-30,1999,1990s,Spring,7.02,3123,4331,PG-13,Studio Deen,Studio Deen,2,Action,Very Good,Moderate (1K-10K),Scored
286,B'T X,TV,Finished Airing,25,22.0,9.17,1996-04-06,1996-09-21,1996,1990s,Spring,7.02,5798,4338,PG-13,TMS Entertainment,TMS Entertainment,2,Adventure,Very Good,Moderate (1K-10K),Scored
1601,Red Garden,TV,Finished Airing,22,23.0,8.43,2006-10-04,2007-03-14,2006,2000s,Fall,7.02,11679,4372,R,Gonzo,Others,4,Drama,Very Good,Popular (10K-100K),Scored
4063,Sekirei,TV,Finished Airing,12,23.0,4.6,2008-07-02,2008-09-17,2008,2000s,Summer,7.02,210314,4326,R+,Seven Arcs,Others,4,Action,Very Good,Blockbuster (100K+),Scored
45653,When Will Ayumu Make His Move?,TV,Finished Airing,12,24.0,4.8,2022-07-08,2022-09-23,2022,2020s,Summer,7.02,56500,4329,PG-13,SILVER LINK.,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
50669,Bye Bye Rainy,Music,Finished Airing,1,3.0,0.05,2021-12-25,,2021,2020s,Winter,7.02,700,,G,Unknown,Others,0,Unknown,Very Good,Niche (<1K),Scored
1435,Lupin III: The Mystery of Mamo,Movie,Finished Airing,1,102.0,1.7,1978-12-16,,1978,1970s,Winter,7.02,8202,4365,R+,Tokyo Movie Shinsha,Others,4,Action,Very Good,Moderate (1K-10K),Scored
9959,Raiyantsuuri no Uta,Movie,Finished Airing,1,85.0,1.42,1994-07-21,,1994,1990s,Summer,7.02,393,4371,G,Unknown,Others,1,Drama,Very Good,Niche (<1K),Scored
9931,Re-Birthday,Movie,Finished Airing,1,79.0,1.32,1999-07-27,,1999,1990s,Summer,7.02,1636,4352,G,Magic Bus,Others,1,Drama,Very Good,Moderate (1K-10K),Scored
1569,Otoboku: Maidens are Falling for Me!,TV,Finished Airing,12,24.0,4.8,2006-10-08,2006-12-24,2006,2000s,Fall,7.02,27015,4370,PG-13,feel.,Others,3,Comedy,Very Good,Popular (10K-100K),Scored
59980,Doraemon Movie 44: Nobita no E Sekai Monogatari,Movie,Finished Airing,1,105.0,1.75,2025-03-07,,2025,2020s,Spring,7.01,114,4419,PG,Shin-Ei Animation,Shin-Ei Animation,3,Action,Very Good,Niche (<1K),Scored
53040,"Girlfriend, Girlfriend Season 2",TV,Finished Airing,12,24.0,4.8,2023-10-07,2023-12-23,2023,2020s,Fall,7.01,50717,4378,PG-13,SynergySP,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
52446,Chillin' in My 30s after Getting Fired from the Demon King's Army,TV,Finished Airing,12,23.0,4.6,2023-01-07,2023-03-25,2023,2020s,Winter,7.01,83941,4377,PG-13,Encourage Films,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Special,Finished Airing,3,4.0,0.2,2011-11-23,2012-10-24,2011,2010s,Fall,7.01,2315,4401,G,ufotable,Others,1,Comedy,Very Good,Moderate (1K-10K),Scored
16051,Ro-Kyu-Bu! SS,TV,Finished Airing,12,24.0,4.8,2013-07-05,2013-09-27,2013,2010s,Summer,7.01,19188,4394,PG-13,Barnum Studio,Others,3,Comedy,Very Good,Popular (10K-100K),Scored
9159,Kaibutsu Oujo (OVA),OVA,Finished Airing,3,22.0,1.1,2010-12-09,2011-10-07,2010,2010s,Winter,7.01,5454,4376,R,Tatsunoko Production,Tatsunoko Production,4,Action,Very Good,Moderate (1K-10K),Scored
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,Special,Finished Airing,6,11.0,1.1,2012-12-21,2013-06-21,2012,2010s,Winter,7.01,5631,4426,PG-13,Actas,Others,0,Unknown,Very Good,Moderate (1K-10K),Scored
14829,Fate/Kaleid Liner Prisma Illya,TV,Finished Airing,10,24.0,4.0,2013-07-13,2013-09-14,2013,2010s,Summer,7.01,129891,4422,PG-13,SILVER LINK.,Others,2,Action,Very Good,Blockbuster (100K+),Scored
36625,Ajin Part 2 OVA,OVA,Finished Airing,1,21.0,0.35,2017-04-07,,2017,2010s,Spring,7.01,6175,4410,R,Polygon Pictures,Others,4,Action,Very Good,Moderate (1K-10K),Scored
10321,Uta no Prince Sama,TV,Finished Airing,13,25.0,5.42,2011-07-03,2011-09-24,2011,2010s,Summer,7.01,99711,4406,PG-13,A-1 Pictures,A-1 Pictures,2,Comedy,Very Good,Popular (10K-100K),Scored
36475,Sword Art Online Alternative: Gun Gale Online,TV,Finished Airing,12,23.0,4.6,2018-04-08,2018-07-01,2018,2010s,Spring,7.01,366506,4399,PG-13,Studio 3Hz,Others,1,Action,Very Good,Blockbuster (100K+),Scored
6262,Manga Fairy Tales of the World,TV,Finished Airing,127,25.0,52.92,1976-10-07,1979-03-28,1976,1970s,Fall,7.01,849,4385,G,Madhouse,Madhouse,3,Adventure,Very Good,Niche (<1K),Scored
40313,Promare: Lio-hen,ONA,Finished Airing,1,10.0,0.17,2019-05-24,,2019,2010s,Spring,7.01,15449,4392,PG-13,Trigger,Others,2,Action,Very Good,Popular (10K-100K),Scored
41215,The Westward 2nd Season,ONA,Finished Airing,22,14.0,5.13,2019-09-28,2020-01-31,2019,2010s,Fall,7.01,516,4408,PG-13,BYMENT,Others,3,Action,Very Good,Niche (<1K),Scored
30907,Eine Kleine,Music,Finished Airing,1,4.0,0.07,2014-04-01,,2014,2010s,Spring,7.01,1383,,G,Unknown,Others,2,Drama,Very Good,Moderate (1K-10K),Scored
18277,Strike the Blood,TV,Finished Airing,24,24.0,9.6,2013-10-04,2014-03-28,2013,2010s,Fall,7.01,319405,4397,R+,SILVER LINK.,Others,3,Action,Very Good,Blockbuster (100K+),Scored
37983,Nekopara: Koneko no Hi no Yakusoku,ONA,Finished Airing,1,21.0,0.35,2018-07-27,,2018,2010s,Summer,7.01,15411,4390,PG-13,Felix Film,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
8424,MM!,TV,Finished Airing,12,23.0,4.6,2010-10-02,2010-12-18,2010,2010s,Fall,7.01,126900,4389,PG-13,Xebec,Others,2,Comedy,Very Good,Blockbuster (100K+),Scored
2916,Energetic Bomb Ganbaruger,TV,Finished Airing,47,23.0,18.02,1992-04-01,1993-02-24,1992,1990s,Spring,7.01,796,4425,PG,Sunrise,Sunrise,0,Unknown,Very Good,Niche (<1K),Scored
6463,The Day I Bought a Star,Movie,Finished Airing,1,16.0,0.27,2006-01-03,,2006,2000s,Winter,7.01,827,4427,G,Studio Ghibli,Others,1,Sci-Fi,Very Good,Niche (<1K),Scored
23359,Code Geass: Akito the Exiled - The Wyvern Divided Picture Drama,Special,Finished Airing,1,11.0,0.18,2013-12-25,,2013,2010s,Winter,7.01,5966,4416,PG-13,Sunrise,Sunrise,2,Action,Very Good,Moderate (1K-10K),Scored
5830,Little Baldy Hagemaru,TV,Finished Airing,59,24.0,23.6,1988-03-03,1989-10-06,1988,1980s,Spring,7.01,2286,4404,PG,Shin-Ei Animation,Shin-Ei Animation,1,Comedy,Very Good,Moderate (1K-10K),Scored
41530,Magia Record: Puella Magi Madoka Magica Side Story Season 2 - The Eve of Awakening,TV,Finished Airing,8,23.0,3.07,2021-08-01,2021-09-26,2021,2020s,Summer,7.01,22001,4383,PG-13,Shaft,Others,2,Drama,Very Good,Popular (10K-100K),Scored
5197,Dragon League,TV,Finished Airing,39,24.0,15.6,1993-05-07,1994-02-27,1993,1990s,Spring,7.01,964,4420,PG-13,Gallop,Others,4,Adventure,Very Good,Niche (<1K),Scored
1556,Demon Prince Enma,OVA,Finished Airing,4,40.0,2.67,2006-08-24,2007-03-23,2006,2000s,Summer,7.01,7673,4379,R+,Brain's Base,Others,3,Horror,Very Good,Moderate (1K-10K),Scored
21603,Mekakucity Actors,TV,Finished Airing,12,23.0,4.6,2014-04-13,2014-06-29,2014,2010s,Spring,7.01,208040,4388,PG-13,Shaft,Others,2,Sci-Fi,Very Good,Blockbuster (100K+),Scored
20649,A Town Where You Live OVA,OVA,Finished Airing,2,28.0,0.93,2014-01-17,2014-03-17,2014,2010s,Winter,7.01,9250,4380,R+,Gonzo,Others,2,Drama,Very Good,Moderate (1K-10K),Scored
3460,Bosco Adventure,TV,Finished Airing,26,25.0,10.83,1986-10-06,1987-03-30,1986,1980s,Fall,7.01,1129,4398,PG,Nippon Animation,Nippon Animation,2,Adventure,Very Good,Moderate (1K-10K),Scored
3432,Super Demon Hero Wataru,TV,Finished Airing,51,24.0,20.4,1997-10-02,1998-09-24,1997,1990s,Fall,7.01,946,4415,G,Sunrise,Sunrise,3,Action,Very Good,Niche (<1K),Scored
3418,Jungle no Ouja Tar-chan,TV,Finished Airing,50,24.0,20.0,1993-10-14,1994-09-29,1993,1990s,Fall,7.01,1040,4375,R+,Group TAC,Others,2,Action,Very Good,Moderate (1K-10K),Scored
912,Ninkuu,TV,Finished Airing,55,24.0,22.0,1995-01-14,1996-02-24,1995,1990s,Winter,7.01,1978,4391,PG-13,Pierrot,Pierrot,1,Adventure,Very Good,Moderate (1K-10K),Scored
48952,Twisted-Wonderland 1st Anniversary PV,PV,Finished Airing,1,2.0,0.03,2021-03-17,,2021,2020s,Spring,7.01,601,,PG-13,CloverWorks,Others,1,Supernatural,Very Good,Niche (<1K),Scored
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,OVA,Finished Airing,2,27.0,0.9,2012-12-17,2013-03-15,2012,2010s,Winter,7.01,741,4381,R,Toei Animation,Toei Animation,1,Mystery,Very Good,Niche (<1K),Scored
2674,Doraemon the Movie: Nobita's Diary of the Creation of the World,Movie,Finished Airing,1,98.0,1.63,1995-03-04,,1995,1990s,Spring,7.01,3149,4418,PG,Shin-Ei Animation,Shin-Ei Animation,4,Adventure,Very Good,Moderate (1K-10K),Scored
14617,Sword of the Stranger Pilot,Special,Finished Airing,1,3.0,0.05,2008-04-11,,2008,2000s,Spring,7.01,4938,4396,R,Bones,Bones,2,Action,Very Good,Moderate (1K-10K),Scored
620,Mermaid Forest,TV,Finished Airing,11,24.0,4.4,2003-10-05,2003-12-21,2003,2000s,Fall,7.01,10092,4400,R,TMS Entertainment,TMS Entertainment,4,Drama,Very Good,Popular (10K-100K),Scored
48753,The Great Jahy Will Not Be Defeated!,TV,Finished Airing,20,23.0,7.67,2021-08-01,2021-12-19,2021,2020s,Summer,7.01,90686,4374,PG-13,SILVER LINK.,Others,2,Comedy,Very Good,Popular (10K-100K),Scored
2517,Emma: A Victorian Romance - Intermission,TV Special,Finished Airing,1,24.0,0.4,2007-04-10,,2007,2000s,Spring,7.01,2498,4421,G,Ajia-do,Others,2,Drama,Very Good,Moderate (1K-10K),Scored
553,Descendants of Darkness,TV,Finished Airing,13,23.0,4.98,2000-10-02,2000-12-18,2000,2000s,Fall,7.01,24907,4409,R,J.C.Staff,J.C.Staff,4,Boys Love,Very Good,Popular (10K-100K),Scored
508,Hamtaro,TV,Finished Airing,296,25.0,123.33,2000-07-07,2006-03-31,2000,2000s,Summer,7.01,30807,4403,G,TMS Entertainment,TMS Entertainment,2,Adventure,Very Good,Popular (10K-100K),Scored
13171,Li'l Spider Girl,TV Special,Finished Airing,1,25.0,0.42,2012-03-12,,2012,2010s,Spring,7.01,17952,4407,PG-13,Production I.G,Production I.G,2,Comedy,Very Good,Popular (10K-100K),Scored
383,Galaxy Angel,TV,Finished Airing,24,13.0,5.2,2001-04-08,2001-09-30,2001,2000s,Spring,7.01,12325,4423,PG-13,Madhouse,Madhouse,2,Comedy,Very Good,Popular (10K-100K),Scored
10822,Ranma ½: Best Memories,OVA,Finished Airing,1,43.0,0.72,1993-05-01,,1993,1990s,Spring,7.01,1481,4393,PG-13,Kitty Film Mitaka Studio,Others,1,Comedy,Very Good,Moderate (1K-10K),Scored
10821,Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,Movie,Finished Airing,1,71.0,1.18,2011-10-29,,2011,2010s,Fall,7.01,2794,4398,G,Toei Animation,Toei Animation,0,Unknown,Very Good,Moderate (1K-10K),Scored
280,Animal Lane,TV,Finished Airing,51,23.0,19.55,2005-10-04,2006-09-26,2005,2000s,Fall,7.01,1408,4411,G,Gallop,Others,3,Adventure,Very Good,Moderate (1K-10K),Scored
252,Madlax,TV,Finished Airing,26,24.0,10.4,2004-04-06,2004-09-28,2004,2000s,Spring,7.01,14126,4382,PG-13,Bee Train,Others,3,Drama,Very Good,Popular (10K-100K),Scored
