anime_id,genre
10751,Sci-Fi
10648,Action
10648,Sci-Fi
10563,Drama
10563,Sports
10217,Fantasy
43007,Comedy
43007,Romance
10058,Comedy
10058,Fantasy
9613,Action
9613,Sci-Fi
1175,Comedy
1175,Sci-Fi
1175,Sports
60799,Action
60799,Adventure
60799,Fantasy
59620,Fantasy
59621,Fantasy
53626,Action
53626,Adventure
53626,Fantasy
52856,Drama
52856,Supernatural
51511,Slice of Life
51243,Comedy
30096,Comedy
36714,Comedy
37388,Action
38783,Fantasy
35494,Adventure
35494,Drama
21479,Adventure
21479,Sports
35009,Action
35009,Adventure
35009,Drama
35009,Fantasy
35009,Horror
34813,Comedy
39329,Adventure
39329,Fantasy
39329,Romance
39529,Comedy
39529,Supernatural
39810,Adventure
39810,Comedy
39810,Fantasy
40102,Comedy
40102,Fantasy
40102,Ecchi
40250,Action
40250,Adventure
40250,Sci-Fi
40469,Comedy
41063,Action
41063,Sci-Fi
41325,Comedy
41325,Horror
3214,Action
3214,Adventure
30410,Action
30410,Adventure
42228,Slice of Life
29937,Action
29937,Fantasy
9243,Romance
9243,Sports
9166,Drama
9166,Sports
29539,Fantasy
8500,Comedy
8443,Comedy
7597,Comedy
7597,Slice of Life
26117,Sci-Fi
7171,Award Winning
7171,Supernatural
2102,Adventure
2102,Comedy
2102,Slice of Life
2102,Supernatural
24883,Fantasy
6215,Action
6215,Adventure
6215,Sci-Fi
5723,Sci-Fi
22231,Fantasy
22231,Romance
20855,Horror
4513,Adventure
4513,Fantasy
4513,Romance
4385,Action
4385,Sci-Fi
19165,Comedy
3936,Adventure
3936,Sci-Fi
18759,Sports
17835,Comedy
17215,Comedy
3276,Comedy
3276,Sports
3151,Adventure
3151,Sci-Fi
49090,Drama
49090,Supernatural
49215,Comedy
49215,Fantasy
2700,Action
2700,Comedy
2700,Sci-Fi
669,Comedy
669,Romance
14663,Action
14663,Fantasy
14663,Ecchi
2566,Comedy
9587,Comedy
9587,Romance
9587,Ecchi
426,Action
426,Adventure
426,Comedy
426,Fantasy
307,Comedy
307,Fantasy
1552,Comedy
1552,Drama
1552,Romance
10199,Action
10199,Adventure
10199,Fantasy
1484,Action
1484,Drama
1484,Horror
1484,Supernatural
1484,Suspense
10060,Comedy
10060,Fantasy
9947,Adventure
9947,Comedy
51098,Action
60651,Action
60651,Adventure
60651,Fantasy
60651,Sci-Fi
60295,Comedy
59010,Avant Garde
59010,Horror
59010,Supernatural
54793,Action
54793,Drama
54793,Sci-Fi
52289,Comedy
52289,Romance
51572,Sci-Fi
51190,Comedy
51190,Fantasy
13855,Ecchi
25567,Boys Love
25567,Drama
25567,Sci-Fi
23151,Drama
34766,Action
34766,Fantasy
36248,Slice of Life
36955,Comedy
36955,Fantasy
37541,Sci-Fi
37607,Sci-Fi
34741,Adventure
34741,Mystery
34741,Sci-Fi
39431,Comedy
34307,Sports
33326,Drama
32663,Adventure
32088,Comedy
32087,Comedy
41786,Drama
41786,Romance
34532,Action
34532,Horror
34532,Sci-Fi
34532,Suspense
8812,Adventure
8157,Adventure
8157,Comedy
8157,Fantasy
8157,Horror
8157,Supernatural
8065,Action
8065,Adventure
2307,Action
2307,Comedy
2307,Ecchi
7252,Adventure
7252,Drama
7252,Fantasy
25543,Action
6195,Slice of Life
32083,Action
32083,Fantasy
41834,Action
41834,Adventure
41834,Fantasy
22435,Action
22435,Sci-Fi
5287,Adventure
5287,Comedy
5287,Sports
4616,Adventure
4616,Comedy
50849,Action
50849,Adventure
50849,Fantasy
1100,Adventure
1100,Comedy
1100,Sci-Fi
48409,Comedy
48672,Comedy
932,Comedy
932,Sci-Fi
932,Slice of Life
16730,Comedy
16730,Slice of Life
3080,Action
2892,Comedy
2892,Fantasy
2679,Comedy
2679,Sci-Fi
2575,Adventure
2575,Slice of Life
556,Drama
556,Romance
556,Sci-Fi
13179,Slice of Life
49894,Action
49894,Fantasy
49894,Ecchi
12791,Adventure
12791,Drama
2179,Drama
2179,Romance
439,Adventure
439,Drama
439,Fantasy
50019,Action
50019,Fantasy
50123,Fantasy
10756,Drama
204,Action
204,Comedy
204,Ecchi
9792,Adventure
53179,Action
53179,Adventure
53179,Fantasy
52226,Comedy
52226,Fantasy
34295,Comedy
8249,Action
8249,Drama
8249,Sci-Fi
28791,Action
28791,Sci-Fi
38416,Action
38416,Adventure
38416,Comedy
38416,Fantasy
23333,Action
23333,Mystery
23333,Sci-Fi
23333,Suspense
38719,Action
38719,Sci-Fi
6875,Action
6875,Drama
34723,Comedy
34723,Fantasy
39704,Drama
39836,Avant Garde
39836,Horror
39836,Supernatural
39885,Slice of Life
4461,Drama
32809,Adventure
32809,Comedy
6682,Action
6682,Supernatural
6682,Ecchi
32600,Romance
32397,Slice of Life
31111,Slice of Life
41632,Action
41632,Sci-Fi
42071,Comedy
9164,Drama
9164,Sports
8967,Drama
8584,Drama
8524,Comedy
8524,Romance
8214,Action
28085,Avant Garde
8182,Adventure
8182,Horror
27495,Adventure
27495,Fantasy
21663,Action
21663,Sci-Fi
21539,Comedy
3845,Adventure
3434,Adventure
16586,Adventure
16586,Fantasy
16586,Romance
767,Action
767,Comedy
767,Sci-Fi
767,Ecchi
39222,Sci-Fi
14077,Comedy
2173,Adventure
2173,Fantasy
12529,Action
12529,Adventure
12433,Mystery
11705,Action
11705,Fantasy
1986,Sci-Fi
11221,Romance
141,Sci-Fi
1284,Comedy
1284,Fantasy
1224,Action
1224,Adventure
1224,Fantasy
1224,Romance
1224,Sci-Fi
9520,Action
9520,Adventure
9520,Sci-Fi
51149,Comedy
56067,Drama
54381,Comedy
53650,Romance
52205,Horror
51623,Action
51623,Fantasy
51438,Supernatural
44628,Comedy
37973,Fantasy
12065,Action
12065,Adventure
12065,Fantasy
12065,Ecchi
37215,Comedy
37642,Action
37642,Fantasy
37790,Slice of Life
38544,Action
38544,Drama
38544,Fantasy
38544,Sci-Fi
35543,Adventure
38957,Comedy
34236,Horror
34236,Supernatural
33201,Comedy
33201,Romance
40205,Slice of Life
32956,Comedy
40903,Avant Garde
40921,Comedy
3805,Fantasy
30263,Fantasy
30061,Action
9242,Romance
9242,Sports
42444,Comedy
8598,Adventure
8598,Fantasy
8551,Comedy
8551,Sci-Fi
2466,Comedy
24093,Comedy
6331,Action
6331,Comedy
6331,Sci-Fi
23037,Action
23037,Comedy
5080,Action
5080,Comedy
5080,Fantasy
21491,Action
21491,Comedy
21491,Slice of Life
4681,Sci-Fi
4386,Action
4386,Sci-Fi
1351,Action
1351,Sci-Fi
19879,Comedy
19133,Comedy
19133,Slice of Life
3704,Comedy
988,Action
988,Comedy
3215,Award Winning
15979,Comedy
15979,Slice of Life
2690,Action
2690,Mystery
22547,Action
22547,Adventure
22547,Fantasy
2473,Action
2473,Adventure
2473,Comedy
2473,Sci-Fi
13231,Adventure
13231,Sports
12581,Comedy
12581,Romance
12581,Ecchi
2033,Avant Garde
2033,Comedy
2033,Sci-Fi
1990,Comedy
1990,Fantasy
11561,Adventure
11561,Drama
11543,Action
11213,Sci-Fi
1872,Adventure
1872,Comedy
1872,Fantasy
1872,Romance
50289,Slice of Life
10594,Comedy
10594,Fantasy
10594,Romance
9881,Action
9881,Sci-Fi
38083,Action
38083,Adventure
38083,Fantasy
1283,Adventure
1283,Comedy
1283,Fantasy
51092,Sci-Fi
54648,Action
54648,Adventure
54648,Comedy
54648,Fantasy
53368,Comedy
44627,Comedy
37787,Adventure
36937,Action
36937,Drama
37180,Adventure
37180,Comedy
37436,Action
37436,Sci-Fi
21587,Sci-Fi
35418,Fantasy
35418,Ecchi
34877,Comedy
34877,Sci-Fi
34410,Comedy
34410,Fantasy
33757,Sci-Fi
39931,Fantasy
33309,Action
33309,Fantasy
33309,Mystery
33309,Supernatural
4566,Action
4566,Comedy
4566,Drama
4566,Fantasy
32832,Drama
32832,Slice of Life
31035,Action
31035,Comedy
41495,Avant Garde
8777,Adventure
8777,Drama
28615,Comedy
27405,Drama
27405,Slice of Life
7610,Fantasy
25915,Slice of Life
6992,Adventure
6992,Sci-Fi
6965,Adventure
6965,Comedy
6918,Action
6918,Drama
6868,Comedy
23975,Fantasy
23099,Comedy
23099,Sci-Fi
22479,Fantasy
4509,Action
4509,Adventure
4509,Sci-Fi
4451,Comedy
4451,Romance
4451,Ecchi
19997,Action
19997,Comedy
19997,Sci-Fi
19957,Adventure
19957,Drama
3768,Sports
17969,Adventure
17969,Fantasy
17671,Sports
16912,Comedy
16912,Fantasy
16233,Drama
49314,Avant Garde
49314,Horror
686,Comedy
686,Sci-Fi
2642,Fantasy
49771,Comedy
49771,Fantasy
1630,Adventure
1630,Comedy
1630,Fantasy
1333,Adventure
1333,Comedy
1333,Fantasy
44961,Drama
44961,Supernatural
44961,Suspense
9542,Comedy
9542,Romance
9542,Ecchi
59560,Action
59560,Adventure
59560,Fantasy
59070,Action
59070,Fantasy
57595,Fantasy
57595,Slice of Life
57003,Comedy
57003,Fantasy
56176,Supernatural
54684,Adventure
54684,Comedy
54684,Fantasy
51499,Adventure
53138,Avant Garde
37896,Fantasy
34939,Fantasy
36577,Fantasy
36577,Gourmet
36856,Adventure
36856,Sci-Fi
37104,Slice of Life
37291,Action
37291,Boys Love
37291,Horror
37291,Supernatural
37291,Suspense
37555,Action
37555,Comedy
37555,Fantasy
37566,Drama
34849,Avant Garde
20093,Comedy
20093,Slice of Life
39449,Drama
40267,Slice of Life
40267,Sports
4713,Fantasy
4713,Romance
31777,Slice of Life
31072,Comedy
41401,Adventure
41401,Comedy
30751,Comedy
30449,Comedy
30449,Sci-Fi
8491,Action
8491,Adventure
8491,Fantasy
8491,Supernatural
28371,Comedy
28371,Sci-Fi
43621,Sci-Fi
6680,Award Winning
6680,Supernatural
6425,Comedy
6425,Ecchi
5986,Adventure
5986,Fantasy
5673,Adventure
5673,Drama
45571,Fantasy
45571,Sci-Fi
46089,Comedy
46089,Fantasy
21037,Fantasy
21037,Mystery
21037,Sci-Fi
20463,Adventure
4444,Adventure
4444,Comedy
4444,Sports
19961,Comedy
19961,Slice of Life
18241,Comedy
3482,Comedy
3482,Sports
17291,Action
17291,Comedy
17291,Fantasy
48864,Slice of Life
16303,Comedy
16303,Sci-Fi
2760,Drama
2760,Sci-Fi
15093,Adventure
15093,Comedy
15093,Ecchi
2574,Adventure
2574,Fantasy
8861,Drama
8861,Romance
8861,Ecchi
2423,Action
2423,Drama
2423,Sci-Fi
515,Action
515,Adventure
515,Fantasy
515,Supernatural
2287,Adventure
2287,Comedy
2287,Fantasy
2287,Gourmet
49507,Comedy
2049,Action
2049,Adventure
2049,Comedy
2049,Fantasy
2049,Romance
1979,Avant Garde
1979,Fantasy
42295,Mystery
10301,Comedy
10301,Ecchi
10194,Action
10194,Adventure
10194,Comedy
10194,Mystery
60984,Comedy
60984,Sports
54655,Action
54655,Adventure
54655,Fantasy
57485,Action
57485,Comedy
55977,Action
55977,Comedy
54084,Comedy
54084,Fantasy
52892,Slice of Life
52612,Comedy
51685,Comedy
51685,Supernatural
48436,Comedy
9344,Slice of Life
24531,Comedy
24531,Ecchi
39271,Sports
34129,Action
34129,Adventure
34129,Drama
34129,Fantasy
34129,Supernatural
33358,Comedy
33194,Comedy
31923,Comedy
31923,Mystery
3846,Action
3846,Sci-Fi
10989,Comedy
41280,Avant Garde
41280,Drama
9244,Romance
9244,Sports
42445,Comedy
29233,Adventure
29233,Comedy
29233,Sci-Fi
42820,Avant Garde
8181,Sci-Fi
7739,Action
7739,Supernatural
7739,Ecchi
22481,Fantasy
45518,Mystery
45518,Sci-Fi
21291,Comedy
21291,Fantasy
4853,Comedy
4853,Horror
4853,Supernatural
3762,Action
3762,Sci-Fi
48508,Comedy
48508,Suspense
1026,Adventure
1026,Horror
1026,Supernatural
17325,Fantasy
17325,Sci-Fi
49495,Comedy
49370,Comedy
14249,Adventure
11791,Comedy
8336,Comedy
1984,Avant Garde
1984,Comedy
1984,Drama
1984,Mystery
11521,Comedy
11521,Fantasy
11505,Sci-Fi
1828,Action
1828,Fantasy
18815,Action
18815,Comedy
18815,Sci-Fi
1494,Horror
1494,Mystery
1494,Sci-Fi
1324,Boys Love
1324,Drama
59094,Adventure
54068,Avant Garde
53265,Supernatural
51371,Action
51061,Sci-Fi
41245,Horror
41245,Mystery
41245,Supernatural
21649,Slice of Life
12755,Fantasy
37177,Suspense
37181,Drama
37181,Romance
34602,Drama
34602,Romance
37481,Slice of Life
36857,Adventure
36857,Sci-Fi
37548,Sci-Fi
37662,Comedy
37662,Slice of Life
50909,Avant Garde
35265,Action
35265,Fantasy
34979,Comedy
34979,Slice of Life
39514,Adventure
39514,Drama
39514,Fantasy
39514,Sci-Fi
33681,Fantasy
33681,Slice of Life
39947,Fantasy
40181,Comedy
32593,Adventure
32593,Comedy
32593,Fantasy
40712,Action
40712,Sci-Fi
40753,Comedy
40753,Slice of Life
40983,Comedy
40983,Fantasy
31555,Comedy
41298,Drama
41298,Sports
30166,Comedy
30166,Fantasy
30166,Supernatural
29517,Sci-Fi
7956,Comedy
7956,Sci-Fi
25077,Mystery
23915,Fantasy
23763,Adventure
23763,Fantasy
22827,Adventure
22827,Comedy
22827,Fantasy
22827,Ecchi
45584,Action
45584,Sci-Fi
45584,Suspense
45618,Slice of Life
36515,Action
4420,Action
4420,Comedy
18669,Comedy
3818,Sci-Fi
15865,Comedy
766,Comedy
766,Drama
766,Sci-Fi
15505,Fantasy
2537,Fantasy
2537,Sci-Fi
545,Comedy
545,Sci-Fi
49735,Comedy
12243,Comedy
11547,Action
11547,Romance
41276,Fantasy
10920,Ecchi
1711,Adventure
1711,Comedy
1711,Romance
1711,Sci-Fi
1711,Ecchi
1580,Adventure
1580,Supernatural
1162,Action
1162,Adventure
1162,Comedy
1162,Fantasy
34566,Action
34566,Adventure
34566,Fantasy
59149,Comedy
51525,Comedy
16363,Action
16363,Adventure
16363,Fantasy
16363,Ecchi
32171,Action
32171,Adventure
32171,Fantasy
32171,Sci-Fi
36016,Fantasy
37318,Action
37318,Comedy
38389,Comedy
34669,Comedy
34669,Fantasy
33266,Sci-Fi
40301,Drama
40645,Drama
41078,Adventure
41078,Fantasy
41335,Action
41426,Slice of Life
29975,Action
29975,Sci-Fi
42343,Action
42343,Adventure
42343,Drama
42343,Sci-Fi
9338,Action
9338,Drama
9338,Mystery
42854,Avant Garde
42854,Fantasy
8442,Action
8442,Adventure
8442,Comedy
8442,Fantasy
8409,Comedy
7867,Action
7867,Adventure
6872,Action
6872,Adventure
6872,Drama
6872,Sci-Fi
24603,Comedy
24603,Fantasy
6227,Comedy
6227,Drama
6227,Ecchi
44775,Comedy
5133,Sci-Fi
46735,Comedy
4471,Adventure
47983,Action
4014,Action
4014,Sci-Fi
18953,Slice of Life
3909,Comedy
3909,Fantasy
3755,Fantasy
3600,Action
17605,Comedy
16738,Comedy
16738,Fantasy
16738,Slice of Life
3060,Action
3060,Sci-Fi
16508,Comedy
16508,Ecchi
16041,Action
16041,Adventure
16041,Sci-Fi
50636,Action
50636,Fantasy
2714,Drama
49668,Slice of Life
1909,Boys Love
1909,Comedy
1908,Boys Love
1908,Drama
34614,Comedy
34614,Sports
1851,Action
1851,Adventure
1851,Comedy
1851,Fantasy
1850,Action
1850,Adventure
1850,Fantasy
328,Drama
328,Romance
319,Comedy
319,Fantasy
319,Romance
319,Ecchi
7463,Comedy
7463,Ecchi
9972,Action
9972,Drama
9972,Sci-Fi
58033,Slice of Life
57846,Action
57201,Sci-Fi
56978,Comedy
56978,Fantasy
55207,Fantasy
54990,Comedy
52824,Adventure
52824,Fantasy
52006,Comedy
32961,Action
32961,Sci-Fi
36339,Comedy
36828,Action
36828,Sci-Fi
38226,Comedy
38226,Romance
38226,Sci-Fi
38016,Comedy
38016,Slice of Life
34489,Comedy
39562,Slice of Life
33011,Comedy
33011,Fantasy
31977,Drama
31977,Romance
40836,Comedy
41873,Action
27569,Fantasy
7549,Action
7549,Comedy
7549,Fantasy
22649,Fantasy
22439,Comedy
22439,Mystery
46924,Fantasy
4419,Comedy
4419,Fantasy
4419,Slice of Life
4213,Drama
4213,Romance
4131,Action
4131,Adventure
3758,Adventure
3525,Action
3525,Avant Garde
3525,Horror
3525,Sci-Fi
17787,Sci-Fi
3509,Action
1037,Action
1037,Fantasy
1037,Supernatural
3451,Adventure
3451,Sci-Fi
3258,Horror
3258,Sci-Fi
3251,Action
838,Drama
838,Horror
838,Sci-Fi
838,Suspense
15085,Fantasy
15085,Mystery
15085,Romance
42516,Comedy
14231,Fantasy
14231,Romance
2322,Comedy
2322,Sci-Fi
2322,Ecchi
2301,Action
2301,Sci-Fi
12589,Adventure
1991,Action
1991,Sci-Fi
11203,Adventure
11203,Comedy
624,Action
624,Comedy
624,Ecchi
10057,Comedy
10057,Fantasy
1156,Action
1156,Drama
1156,Mystery
1156,Sci-Fi
59251,Action
59251,Sci-Fi
56405,Action
56405,Fantasy
54120,Comedy
55365,Gourmet
55365,Slice of Life
52897,Fantasy
52880,Action
52880,Fantasy
52230,Horror
51016,Avant Garde
51016,Suspense
10802,Action
10802,Comedy
35656,Comedy
35656,Fantasy
35656,Mystery
35417,Fantasy
35417,Ecchi
33462,Comedy
32622,Adventure
32622,Fantasy
32503,Ecchi
31890,Comedy
31890,Fantasy
30916,Action
31064,Action
31064,Sci-Fi
35115,Supernatural
36578,Romance
36757,Fantasy
36761,Comedy
37602,Drama
37842,Comedy
38285,Drama
38285,Romance
38385,Adventure
38385,Sci-Fi
38539,Fantasy
38562,Comedy
50930,Comedy
40166,Action
40166,Adventure
40166,Comedy
40166,Sci-Fi
40948,Action
40948,Sci-Fi
34757,Slice of Life
30155,Action
30155,Adventure
30155,Comedy
30155,Fantasy
29943,Avant Garde
9015,Comedy
9015,Fantasy
29135,Adventure
29135,Fantasy
8152,Adventure
8152,Comedy
8152,Fantasy
8152,Horror
8152,Supernatural
7363,Action
6593,Adventure
6593,Fantasy
44075,Action
44075,Fantasy
6012,Drama
22615,Fantasy
21947,Comedy
21947,Fantasy
21427,Comedy
4823,Horror
4823,Supernatural
4537,Comedy
25429,Action
25429,Comedy
25429,Romance
25429,Supernatural
25429,Ecchi
4025,Adventure
4025,Fantasy
19087,Adventure
19087,Comedy
3642,Fantasy
3642,Ecchi
3506,Avant Garde
3506,Sci-Fi
3277,Comedy
3277,Sports
17090,Adventure
16970,Comedy
16970,Ecchi
16163,Adventure
16163,Comedy
749,Comedy
14095,Action
14095,Comedy
2023,Action
2023,Comedy
2023,Supernatural
321,Action
321,Comedy
321,Sci-Fi
321,Ecchi
50318,Fantasy
1628,Action
1628,Horror
1628,Supernatural
9846,Mystery
37888,Action
37888,Adventure
37888,Fantasy
51128,Action
51128,Adventure
51128,Fantasy
59013,Comedy
57302,Comedy
57238,Fantasy
56006,Romance
55214,Adventure
55214,Fantasy
54050,Adventure
54050,Comedy
54050,Fantasy
50878,Adventure
50878,Comedy
53783,Action
53061,Avant Garde
53014,Romance
50882,Comedy
48898,Supernatural
38157,Sci-Fi
38157,Sports
13807,Horror
23551,Comedy
30058,Action
35773,Comedy
37750,Adventure
38361,Fantasy
38368,Horror
38689,Action
38689,Fantasy
35326,Action
35326,Fantasy
6704,Action
6704,Adventure
6704,Fantasy
6704,Ecchi
34016,Comedy
34016,Romance
33532,Fantasy
33152,Mystery
33115,Fantasy
39067,Fantasy
32316,Comedy
41135,Adventure
41135,Fantasy
9385,Action
9385,Sci-Fi
29837,Mystery
29837,Supernatural
8668,Ecchi
8239,Adventure
8239,Drama
28093,Fantasy
43043,Supernatural
25253,Comedy
25253,Mystery
23645,Fantasy
23351,Adventure
23351,Horror
23351,Supernatural
23343,Fantasy
23343,Slice of Life
5636,Action
5636,Adventure
22487,Fantasy
22381,Comedy
22381,Fantasy
47537,Mystery
47537,Supernatural
19897,Comedy
19897,Romance
18827,Fantasy
18389,Comedy
3120,Drama
3120,Romance
49184,Slice of Life
43763,Drama
43763,Sports
14247,Drama
14247,Romance
14007,Action
14007,Drama
14007,Sci-Fi
49831,Action
49831,Drama
49831,Fantasy
2019,Action
2019,Adventure
2019,Drama
2019,Sci-Fi
48517,Comedy
48517,Gourmet
48517,Sports
366,Action
366,Adventure
366,Comedy
366,Sci-Fi
366,Ecchi
10820,Sci-Fi
50604,Adventure
50604,Sci-Fi
9951,Supernatural
21067,Comedy
9880,Fantasy
1269,Action
1269,Horror
19769,Action
19769,Fantasy
54367,Slice of Life
56621,Avant Garde
55319,Slice of Life
55319,Sports
53274,Fantasy
53084,Comedy
52996,Fantasy
52650,Drama
51543,Comedy
50526,Action
50526,Sci-Fi
49311,Sci-Fi
38112,Comedy
38112,Fantasy
6861,Avant Garde
6861,Fantasy
6861,Sci-Fi
34862,Action
34862,Fantasy
33911,Comedy
37706,Comedy
37706,Gourmet
37706,Supernatural
32548,Action
32422,Romance
29801,Drama
9175,Comedy
9175,Slice of Life
8337,Action
8337,Fantasy
42955,Action
42955,Fantasy
7290,Action
7290,Adventure
7290,Sci-Fi
25089,Drama
25089,Slice of Life
6932,Comedy
24275,Comedy
24275,Gourmet
6107,Comedy
6107,Mystery
5927,Comedy
5927,Romance
5927,Sci-Fi
22977,Comedy
22977,Horror
22591,Adventure
22591,Boys Love
22591,Comedy
22591,Fantasy
44752,Action
44752,Adventure
44752,Comedy
22495,Fantasy
4521,Adventure
4521,Sci-Fi
19917,Drama
18819,Fantasy
18819,Mystery
18629,Drama
18629,Slice of Life
17955,Fantasy
3461,Adventure
3461,Fantasy
48615,Comedy
17379,Action
881,Comedy
881,Romance
881,Ecchi
2781,Mystery
2781,Supernatural
12361,Action
1955,Comedy
1955,Fantasy
1955,Sci-Fi
10882,Action
10882,Supernatural
10581,Action
10581,Drama
10581,Sci-Fi
10526,Action
37154,Action
37154,Adventure
37154,Fantasy
1226,Action
1226,Adventure
1226,Comedy
1226,Drama
1226,Romance
1226,Sci-Fi
9498,Action
9498,Comedy
9451,Comedy
55587,Fantasy
58248,Action
58248,Fantasy
57889,Comedy
57609,Action
57609,Drama
55957,Fantasy
53254,Action
53254,Fantasy
53844,Comedy
53766,Comedy
52877,Adventure
52877,Drama
52877,Mystery
51542,Comedy
50473,Comedy
44202,Action
44202,Drama
44202,Supernatural
44202,Suspense
36525,Drama
36525,Suspense
8960,Action
8960,Comedy
37026,Comedy
37026,Sci-Fi
37980,Adventure
37980,Comedy
37980,Fantasy
38676,Comedy
35586,Sci-Fi
35113,Comedy
39264,Adventure
39264,Drama
39264,Romance
39264,Supernatural
33281,Comedy
31581,Comedy
31581,Sci-Fi
31581,Slice of Life
31581,Sports
30097,Action
30097,Comedy
29613,Adventure
29613,Comedy
42507,Slice of Life
8891,Comedy
8891,Romance
42685,Action
42685,Comedy
42685,Romance
42685,Sci-Fi
42685,Ecchi
42825,Action
8184,Adventure
7510,Award Winning
7510,Drama
7510,Supernatural
7491,Action
7491,Adventure
7491,Fantasy
26017,Comedy
25029,Adventure
25029,Fantasy
6731,Comedy
24373,Comedy
6311,Comedy
5862,Sci-Fi
44236,Action
22573,Fantasy
22489,Fantasy
19505,Adventure
1071,Drama
1071,Romance
1036,Romance
1036,Supernatural
17521,Adventure
16510,Adventure
16454,Comedy
16454,Ecchi
16245,Comedy
14519,Comedy
14519,Gourmet
546,Drama
546,Romance
546,Supernatural
11959,Comedy
2015,Comedy
5178,Action
5178,Supernatural
10501,Comedy
10501,Supernatural
50415,Comedy
32613,Action
32613,Fantasy
10061,Comedy
10061,Fantasy
9978,Action
9978,Sci-Fi
1378,Action
1349,Action
1349,Sci-Fi
9768,Adventure
9768,Comedy
9768,Fantasy
1167,Action
9438,Action
9438,Adventure
9438,Sci-Fi
1139,Adventure
1139,Fantasy
42867,Comedy
59899,Comedy
59629,Comedy
59629,Fantasy
59457,Comedy
59457,Romance
59457,Ecchi
59049,Comedy
59049,Romance
58739,Action
58739,Fantasy
58739,Sci-Fi
56400,Action
56400,Adventure
56400,Fantasy
53248,Comedy
53248,Fantasy
37600,Action
37600,Sci-Fi
31793,Comedy
30309,Slice of Life
38087,Comedy
38087,Fantasy
38446,Comedy
38711,Slice of Life
35443,Slice of Life
39097,Drama
34940,Adventure
34940,Supernatural
39310,Action
34292,Comedy
34292,Supernatural
32343,Fantasy
40868,Slice of Life
31827,Adventure
31827,Comedy
31827,Fantasy
41203,Sci-Fi
38572,Fantasy
42593,Comedy
8890,Comedy
8890,Romance
28367,Comedy
28367,Sci-Fi
28235,Comedy
28235,Drama
28235,Romance
28235,Sci-Fi
27789,Drama
27789,Fantasy
27789,Slice of Life
7668,Romance
7427,Action
7427,Comedy
7427,Sci-Fi
7427,Ecchi
25431,Action
25431,Adventure
25431,Fantasy
6942,Sci-Fi
25033,Romance
23721,Fantasy
41379,Drama
41379,Fantasy
22499,Fantasy
4685,Fantasy
4534,Action
4534,Sci-Fi
19681,Comedy
19681,Fantasy
19447,Fantasy
18635,Comedy
18635,Slice of Life
3398,Action
3398,Sci-Fi
17441,Drama
17441,Sports
3290,Comedy
3290,Fantasy
2693,Comedy
2693,Fantasy
2607,Action
2607,Adventure
2607,Comedy
2607,Sci-Fi
13993,Action
13993,Drama
13993,Fantasy
49652,Comedy
13691,Drama
2461,Action
2461,Sci-Fi
12145,Comedy
1928,Action
1928,Adventure
10718,Drama
10718,Sci-Fi
1743,Action
1743,Comedy
1743,Sci-Fi
50302,Avant Garde
50302,Slice of Life
10481,Drama
10481,Mystery
10481,Romance
9991,Adventure
9990,Avant Garde
9990,Drama
49110,Avant Garde
49110,Horror
49110,Supernatural
1234,Comedy
1234,Romance
1234,Sci-Fi
1234,Ecchi
1150,Action
1150,Adventure
1150,Fantasy
1150,Supernatural
51151,Slice of Life
61149,Comedy
56882,Slice of Life
55920,Adventure
55920,Slice of Life
24855,Slice of Life
36585,Drama
36861,Action
36861,Fantasy
37013,Action
37013,Drama
35628,Drama
35628,Romance
38925,Slice of Life
39020,Avant Garde
39020,Comedy
39020,Sci-Fi
39217,Comedy
39513,Romance
40034,Slice of Life
40517,Drama
40517,Sci-Fi
31669,Comedy
11715,Comedy
41062,Action
41062,Adventure
41062,Sci-Fi
30634,Sci-Fi
30923,Fantasy
42740,Action
42740,Adventure
8403,Drama
28433,Drama
28433,Sci-Fi
28433,Slice of Life
28227,Drama
28227,Ecchi
7960,Action
7960,Suspense
22617,Fantasy
5478,Adventure
5478,Fantasy
21967,Comedy
21967,Fantasy
45626,Action
4948,Adventure
4948,Fantasy
20961,Action
20961,Adventure
20961,Fantasy
3787,Comedy
3787,Sci-Fi
45665,Action
45665,Fantasy
45665,Slice of Life
1098,Action
1098,Comedy
1098,Fantasy
18003,Comedy
17887,Action
17887,Sci-Fi
1055,Action
1055,Drama
1055,Sci-Fi
1055,Suspense
17719,Comedy
17167,Action
17167,Adventure
17167,Sci-Fi
16798,Action
16798,Adventure
2906,Action
2906,Sci-Fi
748,Romance
49284,Fantasy
2621,Boys Love
2621,Drama
2066,Action
2066,Adventure
2066,Sci-Fi
1874,Comedy
1874,Romance
1874,Ecchi
50419,Comedy
1267,Adventure
1267,Fantasy
33902,Slice of Life
56141,Action
59656,Action
59656,Fantasy
57358,Comedy
55754,Comedy
55754,Fantasy
54754,Adventure
54754,Drama
54754,Fantasy
52970,Comedy
36229,Fantasy
36229,Romance
33363,Comedy
33363,Drama
27613,Comedy
34600,Slice of Life
36731,Drama
37460,Fantasy
37460,Slice of Life
37460,Supernatural
37865,Action
37865,Adventure
37865,Fantasy
38722,Comedy
35367,Romance
35254,Adventure
35254,Comedy
34367,Comedy
34367,Sports
39653,Adventure
39653,Comedy
39653,Fantasy
39840,Slice of Life
33798,Sports
33669,Action
33669,Fantasy
33669,Slice of Life
40124,Comedy
33226,Comedy
32609,Adventure
40749,Comedy
32139,Avant Garde
40940,Action
40940,Fantasy
